OldDamAssetId,RunnerId,NewDamAssetId
1969651,3951441,3951441rid
1966933,3951440,3951440rid
1966787,3951439,3951439rid
1966785,3951438,3951438rid
1961170,3951437,3951437rid
1958271,3951436,3951436rid
1958251,3951435,3951435rid
1955377,3951434,3951434rid
1955058,3951433,3951433rid
1952858,3951432,3951432rid
1951208,3951431,3951431rid
1951186,3951430,3951430rid
1948482,3951429,3951429rid
1945874,3951428,3951428rid
1945823,3951427,3951427rid
1945820,3951426,3951426rid
1939282,3951425,3951425rid
1935566,3951424,3951424rid
1934020,3951423,3951423rid
1924891,3951422,3951422rid
1924871,3951421,3951421rid
1922731,3951420,3951420rid
1922352,3951419,3951419rid
1922351,3951418,3951418rid
1921725,3951417,3951417rid
1921661,3951416,3951416rid
1920616,3951415,3951415rid
1918195,3951414,3951414rid
1917816,3951413,3951413rid
1913623,3951412,3951412rid
1912234,3951411,3951411rid
1909712,3951410,3951410rid
1909711,3951409,3951409rid
1907391,3951408,3951408rid
1904978,3951407,3951407rid
1903512,3951405,3951405rid
1903373,3951404,3951404rid
1903331,3951403,3951403rid
1902633,3951402,3951402rid
1902388,3951401,3951401rid
1894693,3951400,3951400rid
1888817,3951399,3951399rid
1888788,3951398,3951398rid
1884934,3951397,3951397rid
1884218,3951396,3951396rid
1884175,3951395,3951395rid
1876599,3951394,3951394rid
1871370,3951393,3951393rid
1865604,3951392,3951392rid
1865505,3951391,3951391rid
1864191,3951390,3951390rid
1864171,3951389,3951389rid
1861498,3951388,3951388rid
1858337,3951387,3951387rid
1857173,3951386,3951386rid
1854463,3951385,3951385rid
1852611,3951384,3951384rid
1852291,3951383,3951383rid
1852251,3951382,3951382rid
1852182,3951381,3951381rid
1812066,3951380,3951380rid
1811968,3951379,3951379rid
1811918,3951378,3951378rid
1808972,3951377,3951377rid
1807734,3951376,3951376rid
1806589,3951375,3951375rid
1806513,3951374,3951374rid
1805793,3951373,3951373rid
1805756,3951372,3951372rid
1805095,3951371,3951371rid
1803944,3951370,3951370rid
1803536,3951369,3951369rid
1802417,3951368,3951368rid
1800301,3951367,3951367rid
1796438,3951366,3951366rid
1795479,3951365,3951365rid
1790268,3951364,3951364rid
1788553,3951363,3951363rid
1787473,3951362,3951362rid
1787281,3951361,3951361rid
1783468,3951360,3951360rid
1783467,3951359,3951359rid
1780540,3951358,3951358rid
1780449,3951357,3951357rid
1779497,3951356,3951356rid
1776500,3951355,3951355rid
1775770,3951354,3951354rid
1774848,3951353,3951353rid
1773984,3951352,3951352rid
1772917,3951351,3951351rid
1771028,3951350,3951350rid
1771027,3951349,3951349rid
1761353,3951348,3951348rid
1761279,3951347,3951347rid
1761274,3951346,3951346rid
1759049,3951345,3951345rid
1758503,3951344,3951344rid
1757632,3951343,3951343rid
1754840,3951342,3951342rid
1754807,3951341,3951341rid
1754756,3951340,3951340rid
1753706,3951339,3951339rid
1752661,3951338,3951338rid
1752626,3951337,3951337rid
1752204,3951336,3951336rid
1750014,3951335,3951335rid
1749169,3951334,3951334rid
1746753,3951333,3951333rid
1746712,3951332,3951332rid
1743383,3951331,3951331rid
1743330,3951330,3951330rid
1741391,3951329,3951329rid
1739672,3951328,3951328rid
1739651,3951327,3951327rid
1738291,3951326,3951326rid
1734764,3951325,3951325rid
1731737,3951324,3951324rid
1731721,3951323,3951323rid
1731669,3951322,3951322rid
1731668,3951321,3951321rid
1726515,3951320,3951320rid
1723754,3951319,3951319rid
1722611,3951318,3951318rid
1722371,3951317,3951317rid
1722370,3951316,3951316rid
1722369,3951315,3951315rid
1722366,3951314,3951314rid
1722361,3951313,3951313rid
1721920,3951312,3951312rid
1721043,3951311,3951311rid
1720982,3951310,3951310rid
1719273,3951309,3951309rid
1714237,3951308,3951308rid
1713768,3951307,3951307rid
1712317,3951306,3951306rid
1710892,3951305,3951305rid
1710882,3951304,3951304rid
1708898,3951303,3951303rid
1708897,3951302,3951302rid
1708896,3951301,3951301rid
1708895,3951300,3951300rid
1708894,3951299,3951299rid
1708893,3951298,3951298rid
1708892,3951297,3951297rid
1708643,3951296,3951296rid
1708641,3951295,3951295rid
1708628,3951294,3951294rid
1707057,3951293,3951293rid
1704850,3951292,3951292rid
1704846,3951291,3951291rid
1704513,3951290,3951290rid
1704512,3951289,3951289rid
1704511,3951288,3951288rid
1703848,3951287,3951287rid
1703846,3951286,3951286rid
1701145,3951285,3951285rid
1699926,3951284,3951284rid
1699924,3951283,3951283rid
1697906,3951282,3951282rid
1697251,3951281,3951281rid
1693910,3951280,3951280rid
1693862,3951279,3951279rid
1692518,3951278,3951278rid
1692512,3951277,3951277rid
1692437,3951276,3951276rid
1692343,3951275,3951275rid
1691676,3951274,3951274rid
1691673,3951273,3951273rid
1691655,3951272,3951272rid
1691653,3951271,3951271rid
1691652,3951270,3951270rid
1691651,3951269,3951269rid
1691650,3951268,3951268rid
1691649,3951267,3951267rid
1691648,3951266,3951266rid
1691647,3951265,3951265rid
1691645,3951264,3951264rid
1691642,3951263,3951263rid
1691640,3951262,3951262rid
1691639,3951261,3951261rid
1691638,3951260,3951260rid
1691636,3951259,3951259rid
1691635,3951258,3951258rid
1691634,3951257,3951257rid
1691214,3951256,3951256rid
1691048,3951255,3951255rid
1691047,3951254,3951254rid
1691045,3951253,3951253rid
1691042,3951252,3951252rid
1691041,3951251,3951251rid
1691040,3951250,3951250rid
1691039,3951249,3951249rid
1691038,3951248,3951248rid
1691037,3951247,3951247rid
1689833,3951246,3951246rid
1688422,3951245,3951245rid
1688395,3951244,3951244rid
1688127,3951243,3951243rid
1688126,3951242,3951242rid
1688125,3951241,3951241rid
1688124,3951240,3951240rid
1688123,3951239,3951239rid
1688122,3951238,3951238rid
1688121,3951237,3951237rid
1688120,3951236,3951236rid
1688119,3951235,3951235rid
1688118,3951234,3951234rid
1688117,3951233,3951233rid
1688116,3951232,3951232rid
1688113,3951231,3951231rid
1688112,3951230,3951230rid
1688103,3951229,3951229rid
1688102,3951228,3951228rid
1688101,3951227,3951227rid
1688100,3951226,3951226rid
1688079,3951225,3951225rid
1688068,3951224,3951224rid
1688067,3951223,3951223rid
1688066,3951222,3951222rid
1688065,3951221,3951221rid
1688054,3951220,3951220rid
1688053,3951219,3951219rid
1688052,3951218,3951218rid
1688051,3951217,3951217rid
1688040,3951216,3951216rid
1688039,3951215,3951215rid
1688038,3951214,3951214rid
1688037,3951213,3951213rid
1688036,3951212,3951212rid
1688035,3951211,3951211rid
1688034,3951210,3951210rid
1688033,3951209,3951209rid
1688032,3951208,3951208rid
1688019,3951207,3951207rid
1688018,3951206,3951206rid
1688017,3951205,3951205rid
1688016,3951204,3951204rid
1688015,3951203,3951203rid
1688014,3951202,3951202rid
1688013,3951201,3951201rid
1688012,3951200,3951200rid
1688011,3951199,3951199rid
1687947,3951198,3951198rid
1687946,3951197,3951197rid
1687943,3951196,3951196rid
1687942,3951195,3951195rid
1687941,3951194,3951194rid
1687940,3951193,3951193rid
1687937,3951192,3951192rid
1687936,3951191,3951191rid
1687935,3951190,3951190rid
1687929,3951189,3951189rid
1687928,3951188,3951188rid
1687926,3951187,3951187rid
1687925,3951186,3951186rid
1687922,3951185,3951185rid
1687920,3951184,3951184rid
1687917,3951183,3951183rid
1687916,3951182,3951182rid
1687800,3951181,3951181rid
1687515,3951180,3951180rid
1687508,3951179,3951179rid
1687501,3951178,3951178rid
1687498,3951177,3951177rid
1687496,3951176,3951176rid
1687495,3951175,3951175rid
1687486,3951174,3951174rid
1687485,3951173,3951173rid
1687484,3951172,3951172rid
1686910,3951171,3951171rid
1686861,3951170,3951170rid
1686832,3951169,3951169rid
1686785,3951168,3951168rid
1685732,3951167,3951167rid
1683922,3951166,3951166rid
1681752,3951165,3951165rid
1681751,3951164,3951164rid
1680017,3951163,3951163rid
1680011,3951162,3951162rid
1676068,3951161,3951161rid
1675849,3951160,3951160rid
1675837,3951159,3951159rid
1674362,3951158,3951158rid
1674359,3951157,3951157rid
1674333,3951156,3951156rid
1672453,3951155,3951155rid
1672444,3951154,3951154rid
1668747,3951153,3951153rid
1668743,3951152,3951152rid
1667825,3951151,3951151rid
1667777,3951150,3951150rid
1666416,3951149,3951149rid
1666415,3951148,3951148rid
1666407,3951147,3951147rid
1662768,3951146,3951146rid
1662766,3951145,3951145rid
1662511,3951144,3951144rid
1662390,3951143,3951143rid
1662319,3951142,3951142rid
1661193,3951141,3951141rid
1661134,3951140,3951140rid
1661117,3951139,3951139rid
1661116,3951138,3951138rid
1660651,3951137,3951137rid
1660614,3951136,3951136rid
1659935,3951135,3951135rid
1659658,3951134,3951134rid
1659655,3951133,3951133rid
1659512,3951132,3951132rid
1659511,3951131,3951131rid
1658713,3951130,3951130rid
1658622,3951129,3951129rid
1657867,3951128,3951128rid
1657836,3951127,3951127rid
1657740,3951126,3951126rid
1657713,3951125,3951125rid
1657624,3951124,3951124rid
1657619,3951123,3951123rid
1657614,3951122,3951122rid
1657612,3951121,3951121rid
1657601,3951120,3951120rid
1656542,3951119,3951119rid
1656528,3951118,3951118rid
1655173,3951117,3951117rid
1654992,3951116,3951116rid
1654987,3951115,3951115rid
1654350,3951114,3951114rid
1654279,3951113,3951113rid
1653925,3951112,3951112rid
1653914,3951111,3951111rid
1653912,3951110,3951110rid
1653911,3951109,3951109rid
1653910,3951108,3951108rid
1653658,3951107,3951107rid
1653657,3951106,3951106rid
1651553,3951105,3951105rid
1651552,3951104,3951104rid
1651511,3951103,3951103rid
1651487,3951102,3951102rid
1651450,3951101,3951101rid
1651357,3951100,3951100rid
1651342,3951099,3951099rid
1651338,3951098,3951098rid
1649943,3951097,3951097rid
1649648,3951096,3951096rid
1649646,3951095,3951095rid
1648583,3951094,3951094rid
1648582,3951093,3951093rid
1648581,3951092,3951092rid
1648580,3951091,3951091rid
1648579,3951090,3951090rid
1648409,3951089,3951089rid
1646576,3951088,3951088rid
1646313,3951087,3951087rid
1645704,3951086,3951086rid
1645697,3951085,3951085rid
1645695,3951084,3951084rid
1645237,3951083,3951083rid
1645099,3951082,3951082rid
1645084,3951081,3951081rid
1645080,3951080,3951080rid
1643379,3951079,3951079rid
1643372,3951078,3951078rid
1643367,3951077,3951077rid
1638171,3951076,3951076rid
1636819,3951075,3951075rid
1636813,3951074,3951074rid
1636809,3951073,3951073rid
1635565,3951072,3951072rid
1633798,3951071,3951071rid
1633792,3951070,3951070rid
1633633,3951069,3951069rid
1628716,3951068,3951068rid
1622936,3951067,3951067rid
1622934,3951066,3951066rid
1622933,3951065,3951065rid
1622932,3951064,3951064rid
1620657,3951063,3951063rid
1620297,3951062,3951062rid
1619951,3951061,3951061rid
1619881,3951060,3951060rid
1616979,3951059,3951059rid
1614834,3951058,3951058rid
1614680,3951057,3951057rid
1614678,3951056,3951056rid
1614670,3951055,3951055rid
1614148,3951054,3951054rid
1614132,3951053,3951053rid
1610292,3951052,3951052rid
1610161,3951051,3951051rid
1608504,3951050,3951050rid
1607461,3951049,3951049rid
1605933,3951048,3951048rid
1603980,3951047,3951047rid
1603973,3951046,3951046rid
1600222,3951045,3951045rid
1599090,3951044,3951044rid
1597133,3951043,3951043rid
1596994,3951042,3951042rid
1596992,3951041,3951041rid
1596990,3951040,3951040rid
1596157,3951039,3951039rid
1595531,3951038,3951038rid
1593095,3951037,3951037rid
1589870,3951036,3951036rid
1589113,3951035,3951035rid
1588701,3951034,3951034rid
1586573,3951033,3951033rid
1583691,3951032,3951032rid
1583270,3951031,3951031rid
1579994,3951030,3951030rid
1577829,3951029,3951029rid
1575514,3951028,3951028rid
1575431,3951027,3951027rid
1573918,3951026,3951026rid
1573895,3951025,3951025rid
1572571,3951024,3951024rid
1569933,3951023,3951023rid
1569818,3951022,3951022rid
1568371,3951021,3951021rid
1567528,3951020,3951020rid
1566274,3951019,3951019rid
1566267,3951018,3951018rid
1566257,3951017,3951017rid
1565219,3951016,3951016rid
1562609,3951015,3951015rid
1562456,3951014,3951014rid
1561271,3951013,3951013rid
1560260,3951012,3951012rid
1559062,3951011,3951011rid
1558741,3951010,3951010rid
1557788,3951009,3951009rid
1557725,3951008,3951008rid
1557517,3951007,3951007rid
1557011,3951006,3951006rid
1556003,3951005,3951005rid
1554936,3951004,3951004rid
1554160,3951003,3951003rid
1552797,3951002,3951002rid
1552796,3951001,3951001rid
1552794,3951000,3951000rid
1552793,3950999,3950999rid
1552792,3950998,3950998rid
1552791,3950997,3950997rid
1552790,3950996,3950996rid
1552787,3950995,3950995rid
1552786,3950994,3950994rid
1552785,3950993,3950993rid
1552784,3950992,3950992rid
1552779,3950991,3950991rid
1552773,3950990,3950990rid
1552771,3950989,3950989rid
1550881,3950988,3950988rid
1550830,3950987,3950987rid
1547933,3950986,3950986rid
1547876,3950985,3950985rid
1546940,3950984,3950984rid
1543798,3950983,3950983rid
1542933,3950982,3950982rid
1542932,3950981,3950981rid
1542653,3950979,3950979rid
1542652,3950978,3950978rid
1542648,3950977,3950977rid
1542647,3950976,3950976rid
1542646,3950975,3950975rid
1542644,3950974,3950974rid
1542578,3950973,3950973rid
1540533,3950972,3950972rid
1540055,3950971,3950971rid
1539764,3950970,3950970rid
1538942,3950969,3950969rid
1537996,3950968,3950968rid
1537781,3950967,3950967rid
1537024,3950966,3950966rid
1534989,3950965,3950965rid
1534846,3950964,3950964rid
1534219,3950963,3950963rid
1531663,3950962,3950962rid
1531659,3950961,3950961rid
1531658,3950960,3950960rid
1530572,3950959,3950959rid
1529994,3950958,3950958rid
1529992,3950957,3950957rid
1529990,3950956,3950956rid
1529983,3950955,3950955rid
1527893,3950954,3950954rid
1527892,3950953,3950953rid
1526218,3950952,3950952rid
1522888,3950951,3950951rid
1520775,3950950,3950950rid
1518401,3950949,3950949rid
1516941,3950948,3950948rid
1516912,3950947,3950947rid
1516029,3950946,3950946rid
1515593,3950945,3950945rid
1515362,3950944,3950944rid
1513563,3950943,3950943rid
1508618,3950942,3950942rid
1503978,3950941,3950941rid
1503966,3950940,3950940rid
1503953,3950939,3950939rid
1503288,3950938,3950938rid
1503050,3950937,3950937rid
1502555,3950936,3950936rid
1502359,3950935,3950935rid
1502349,3950934,3950934rid
1500737,3950933,3950933rid
1500724,3950932,3950932rid
1500541,3950931,3950931rid
1499941,3950930,3950930rid
1499366,3950929,3950929rid
1499060,3950928,3950928rid
1499055,3950927,3950927rid
1499053,3950926,3950926rid
1497803,3950925,3950925rid
1496572,3950924,3950924rid
1496558,3950923,3950923rid
1495387,3950922,3950922rid
1495363,3950921,3950921rid
1494089,3950920,3950920rid
1491746,3950919,3950919rid
1491091,3950918,3950918rid
1489330,3950917,3950917rid
1489329,3950916,3950916rid
1489093,3950915,3950915rid
1486266,3950914,3950914rid
1481522,3950913,3950913rid
1479905,3950912,3950912rid
1477332,3950911,3950911rid
1474776,3950910,3950910rid
1474753,3950909,3950909rid
1467871,3950908,3950908rid
1466741,3950907,3950907rid
1464327,3950906,3950906rid
1463629,3950905,3950905rid
1463628,3950903,3950903rid
1463625,3950902,3950902rid
1462851,3950901,3950901rid
1458162,3950900,3950900rid
1455335,3950899,3950899rid
1454904,3950898,3950898rid
1454901,3950897,3950897rid
1451464,3950896,3950896rid
1449023,3950895,3950895rid
1448959,3950894,3950894rid
1444011,3950893,3950893rid
1442813,3950892,3950892rid
1442791,3950891,3950891rid
1442773,3950890,3950890rid
1433011,3950889,3950889rid
1428593,3950888,3950888rid
1428591,3950887,3950887rid
1428553,3950886,3950886rid
1428552,3950885,3950885rid
1428231,3950884,3950884rid
1427183,3950883,3950883rid
1424472,3950882,3950882rid
1424457,3950881,3950881rid
1424451,3950880,3950880rid
1422787,3950879,3950879rid
1422320,3950878,3950878rid
1422319,3950877,3950877rid
1422172,3950876,3950876rid
1416065,3950875,3950875rid
1408772,3950874,3950874rid
1408751,3950873,3950873rid
1402271,3950872,3950872rid
1400421,3950871,3950871rid
1394709,3950870,3950870rid
1394686,3950869,3950869rid
1386017,3950868,3950868rid
1385995,3950867,3950867rid
1385768,3950866,3950866rid
1385753,3950865,3950865rid
1380981,3950864,3950864rid
1378815,3950863,3950863rid
1374662,3950862,3950862rid
1372524,3950861,3950861rid
1371975,3950860,3950860rid
1371973,3950859,3950859rid
1371971,3950858,3950858rid
1371954,3950857,3950857rid
1371952,3950856,3950856rid
1370529,3950855,3950855rid
1365995,3950854,3950854rid
1362914,3950853,3950853rid
1362901,3950852,3950852rid
1358516,3950851,3950851rid
1357294,3950850,3950850rid
1354981,3950849,3950849rid
1354887,3950848,3950848rid
1354825,3950847,3950847rid
1354776,3950846,3950846rid
1354311,3950845,3950845rid
1354278,3950844,3950844rid
1354015,3950843,3950843rid
1354014,3950842,3950842rid
1354013,3950841,3950841rid
1354012,3950840,3950840rid
1354011,3950839,3950839rid
1352359,3950838,3950838rid
1352349,3950837,3950837rid
1350919,3950836,3950836rid
1350813,3950835,3950835rid
1347531,3950834,3950834rid
1344823,3950833,3950833rid
1344784,3950832,3950832rid
1343678,3950831,3950831rid
1343350,3950830,3950830rid
1343342,3950829,3950829rid
1343337,3950828,3950828rid
1343314,3950827,3950827rid
1343310,3950826,3950826rid
1343309,3950825,3950825rid
1343299,3950824,3950824rid
1343294,3950823,3950823rid
1343291,3950822,3950822rid
1343272,3950821,3950821rid
1342113,3950820,3950820rid
1340861,3950819,3950819rid
1340812,3950818,3950818rid
1339583,3950817,3950817rid
1339447,3950816,3950816rid
1339446,3950815,3950815rid
1339444,3950814,3950814rid
1339443,3950813,3950813rid
1339442,3950812,3950812rid
1339441,3950811,3950811rid
1339440,3950810,3950810rid
1339439,3950809,3950809rid
1339438,3950808,3950808rid
1339437,3950807,3950807rid
1339436,3950806,3950806rid
1339434,3950805,3950805rid
1339433,3950804,3950804rid
1339432,3950803,3950803rid
1339431,3950802,3950802rid
1339412,3950801,3950801rid
1339411,3950800,3950800rid
1339391,3950799,3950799rid
1339349,3950798,3950798rid
1339348,3950797,3950797rid
1339346,3950796,3950796rid
1339344,3950795,3950795rid
1339343,3950794,3950794rid
1339342,3950793,3950793rid
1339321,3950792,3950792rid
1339306,3950791,3950791rid
1339299,3950790,3950790rid
1339298,3950789,3950789rid
1339296,3950788,3950788rid
1339295,3950787,3950787rid
1339294,3950786,3950786rid
1339293,3950785,3950785rid
1339292,3950784,3950784rid
1339291,3950783,3950783rid
1339290,3950782,3950782rid
1339289,3950781,3950781rid
1339288,3950780,3950780rid
1339287,3950779,3950779rid
1339285,3950778,3950778rid
1339264,3950777,3950777rid
1339263,3950776,3950776rid
1339262,3950775,3950775rid
1339261,3950774,3950774rid
1339260,3950773,3950773rid
1339259,3950772,3950772rid
1339258,3950771,3950771rid
1339257,3950770,3950770rid
